|Act_cost|ajuste_necessario|Amostra|Amostra_2|Amostra_inicial|Amostra_inicial_2|ano_fab|ano_modelo|batente_max_ti|batente_min_ti|batente_min_ti_original|canal|Carprice|chave|classe_bonus|classif_corr_comer|cod_corr|Cod_End|Commission|CONT|Core Otimization Increase|Core Premium Increase|desc_config|Empresa|FABRICA|Flag_Hilux|flag_idade_ult_rns|Flag_Otimizacao|flag_piores|flag_saneamento|flag_saneamento_Premio_IC|Flag_valida_elast|fx_ir_12m|fx_qtd_12m|Gastos Totais|GBM_mercado|Grupo_veiculo_new|idade|idade_ult_RNS|Incremento_Estratégia|Incremento_Estratégia_com_batente|is_casco|is_casco_ofer|is_dmoral|is_rcdc|is_rcdm|LB|Liberty|MD_capac|MD_capacidade|MD_categoria|MD_comb|MD_config|MD_est_civil|MD_fator_ajuste|MD_franquia|MD_idade|MD_idade_veic|MD_menor26|MD_modalidade|MD_peso_faixa|MD_peso_pot|MD_pot_faixa|MD_qtd_assis_cpf|MD_sexo|MD_sin_5a_cas|MD_sin_5a_rcdm|MD_Subzona|MD_tempo_casa_2|MD_tipo_pessoa|MD_tipo_renov|MD_uso_comer|MD_uso_veic|Mercado_Mediana|nend|per_com|premio_anterior|Pr_Garantida_TI|premio_creserva|premio_demais_cob|Premio_estrategia|Premio_IC_100|Premio_maximo_sistema|Premio_minimo_sistema|Premio_oferecido_com_batente|Premio_oferecido_com_batente_inicial|Premio_oferecido_com_batente_sistema|premio_vidros|produto|Profile ID|qtd_assis_cpf|Relative Core Optimization Increase|Relative Core Premium Increase|Renovacao_ant|Risco_AS_mod|RISCO_CASCO_MOD|Risco_creserva|Risco_DC_mod|Risco_demais_cob|Risco_DM_mod|Risco_DMO_mod|Risco_PP_mod|Risco_PT_mod|Risco_RF_mod|Risco_vidros|RNS_Casco_calc|RNS_idade_Colisao_Integral|RNS_idade_Ind_parcial|RNS_idade_RF|RNS_idade_total|RNS_Qtd_Colisao_Integral|RNS_Qtd_Ind_parcial|RNS_qtd_ind_parcial_v2|RNS_qtd_RNS_20anos|RNS_qtd_total|RNS_rcf_calc|RNS_TOTAL|TARIFA|Taxa Prêmio/IS|TIPO_RENOV|UB|UF|Uniforme|valid|valida_sistema_elast_max|valida_sistema_elast_min|vigencia|premio|classe_bonus_bin|MD_sexo_bin|MD_sexo_2bin|fx_ir_12m_bin|MD_comb_bin|canal_bin|per_com_bin|idade_ult_RNS_bin|UF_bin|md_tipo_renov_ant_bin|MD_tipo_renov_bin|Cod_End_bin|MD_capac_bin|fator_ajuste_bin|canal_bin_Corretor_Mais|canal_bin_Demais|Cod_End_bin_13509|Cod_End_bin_Demais|fator_ajuste_bin_f_101_120|fator_ajuste_bin_f_80_101|per_com_bin_p_10_35|per_com_bin_p_1_10|classe_bonus_bin_00|classe_bonus_bin_Demais|UF_bin_AL_CE_RS|UF_bin_AP_DF_ES_PA_PB_RN_SC|UF_bin_Demais|UF_bin_GO_MA_MG|UF_bin_MT_PR|UF_bin_RJ|MD_comb_bin_Demais|MD_comb_bin_Gasolina|md_tipo_renov_ant_bin_1_SeguroNovo|md_tipo_renov_ant_bin_2_RenovPropria|md_tipo_renov_ant_bin_3_RenovCongenere|fx_ir_12m_bin_01_00_20|fx_ir_12m_bin_02_20_40|fx_ir_12m_bin_03_40_60|fx_ir_12m_bin_04_60_80|fx_ir_12m_bin_05_80_100|MD_tipo_renov_bin_2_RenovPropria_sem_sin|MD_tipo_renov_bin_3_RenovPropria_com_sin|idade_ult_RNS_bin_01_05_anos|idade_ult_RNS_bin_06_inf|idade_ult_RNS_bin_Sem_Sinistro|per_com_pct|premio_prob|premio_anterior_prob|Act_cost_prob|comissao_valor|comissao_valor_prob|precos|margem_esperada_otimizada|precos_otimizados|retencao_otimizada|margem_esperada_base_case|elasticidade|elasticidade_2|elasticidade_bin|batente_otim|batente_otim_prem_ant
773|1379.3831672|0.5568886156649371|Otimização Mkp|Segmentacao|Otimização Mkp|Segmentacao|2023|2023|2.3|0.5|0.5|Corretor|128047|219400449823100001|10|C+|50787|0|277.3736|1.0|0.0|-1188.744|12 - Sedan Luxo|MAPFRE|NISSAN|Demais|Sem Sinistro|Elegivel_MP|Manter|Abaixo x1.8|Abaixo x1.8|Elegivel|04 - 60-<=080|02 - <=00036|2419.2567936|4486.964466827103|Nissan Sentra|42|Sem Sinistro|-0.4431113843350629|-0.3|128047.0|128047.0|5000.0|100000.0|100000.0|2773.736|6062.664154126661|005|5|11 - Passeio Importado|Gasolina|12 - Sedan Luxo|Casado|100|11 - Normal|042|0001|NAO|Valor de Mercado|Faixa 11 - 1300-1349|09- 8 a 08.99|Faixa 07 - 140-159|0|Masculino|0|0|61900-RJ-IRAJA|1|PF|2 - Renov MAPFRE sem sinistro|ERRO|Particular|4486.964466827103|0|10.0|3962.48|2958.59|38.03|455.94|2773.736|2206.6600018|9113.704|1981.24|2773.736|2773.736|2773.736|301.96|231|774|0|0.0|-0.3|4 - Renov Congenere sem sinistro|52.804260772|953.6212113|13.9547282|33.196298608|167.3026236|125.3763412|8.9897810012|206.84507587|290.09224498|456.68389045|110.8012024|0|Sem Sinistro|Sem Sinistro|Sem Sinistro|Sem Sinistro|0|0|0|0|0|0|RNS=0|2773.736|0.0216618585363186|2|3051.1096|RJ|0.6095964833032658|1.1|2912.4228|2635.0492|Anual|2773.736|Demais|Masculino|1|04_60_80|Gasolina|Demais|p_10_35|Sem_Sinistro|RJ|3_RenovCongenere|2_RenovPropria_sem_sin|Demais|Demais|f_80_101|0|1|0|1|0|1|1|0|0|1|0|0|0|0|0|1|0|1|0|0|1|0|0|0|1|0|1|0|0|0|1|0.1|2548.146322387524|3503.3074699506674|1219.5401247642815|288.2127511256184|254.8146322387524|3752.864808|2044.9512343145473|2882.127511256184|0.8841199122647099|1251.33949942857|-0.38995350361900366|-0.3796430937739299|(-1.0, 0.0]|1.04|0.73
774|1868.4728002|1.038568193012179|Otimização Mkp|Segmentacao|Otimização Mkp|Segmentacao|2022|2023|2.3|0.5|0.5|Corretor|75628|219400449903100001|10|C+|125596|0|487.34293173|1.0|0.0|120.65287820000005|10 - Sedan|MAPFRE|CHEVROLET|Demais|Sem Sinistro|Elegivel_MP|Manter|Abaixo x1.8|Abaixo x1.8|Elegivel|NI|NI|3248.95287814718|3176.2077368606424|Chevrolet Onix 1.0|59|Sem Sinistro|0.038568193012179|0.038568193012179|75628.0|75628.0|10000.0|50000.0|50000.0|2924.0575903800004|4893.91642703058|005|5|10 - Passeio Nacional|Flex|10 - Sedan|Solteiro|100|11 - Normal|059|0002|NAO|Valor de Mercado|Faixa 07 - 1100-1149|12- 11 a 11.99|Faixa 04 - 80-99|0|Masculino|0|0|61900-RJ-IRAJA|4|PF|2 - Renov MAPFRE sem sinistro|ERRO|Particular|3176.2077368606424|0|15.0|3128.3|3815.67|152.46|392.03|3248.9528782|3248.9528782|7195.09|1564.15|3248.9528782|3248.9528782|3248.9528782|102.96|231|775|0|0.0|0.0385681930121791|2 - Renov MAPFRE sem sinistro|91.601331471|1402.28715187|55.9436724|29.984003381|143.8514882|136.79647267|12.353142662|202.45787459|214.28037797|985.54889931|37.7801424|0|Sem Sinistro|Sem Sinistro|Sem Sinistro|Sem Sinistro|0|0|0|0|0|0|RNS=0|3248.9528782|0.0429596561881842|2|3573.8481660200005|RJ|0.6258284934416563|1.222222222222222|3411.400522110001|3086.50523429|Anual|3248.9528782|Demais|Masculino|1|02_20_40|Demais|Demais|p_10_35|Sem_Sinistro|RJ|2_RenovPropria|2_RenovPropria_sem_sin|Demais|Demais|f_80_101|0|1|0|1|0|1|1|0|0|1|0|0|0|0|0|1|1|0|0|1|0|0|1|0|0|0|1|0|0|0|1|0.15|1714.0407917135378|1619.963844999739|967.5729251316756|496.4956926601956|257.1061187570307|4185.538544800156|1143.0737925000417|3309.971284401304|0.5178415896812131|737.5687544467391|-1.6798712005629672|-1.6386345409187484|(-2.0, -1.5]|1.02|1.06
775|567.94852735|0.8138018482678488|Otimização Mkp|Segmentacao|Otimização Mkp|Segmentacao|2006|2007|2.3|0.5|0.5|CresolSicoper|26062|219500146573100001|10|A|95749|0|148.1347228365|1.0|0.0|-225.95518109|29 - SUV|MAPFRE|FORD|Demais|Sem Sinistro|Elegivel_MP|Manter|Abaixo x1.8|Abaixo x1.8|Elegivel|03 - 40-<=060|05 - <=18432|987.5648189048588|1628.965132261363|Ford Ecosport Antigo|46|Sem Sinistro|-0.1861981517321511|-0.1861981517321511|26062.0|26062.0|5000.0|150000.0|150000.0|888.808337019|1640.6420600557494|005|5|10 - Passeio Nacional|Flex|29 - SUV|Casado|100|12 - Reduzida|047|0018|NAO|Valor de Mercado|Faixa 08 - 1150-1199|11- 10 a 10.99|Faixa 05 - 100-119|0|Masculino|0|0|21700-VALE DO ITAJAI-BALNEARIO CAMBORIU|8|PF|2 - Renov MAPFRE sem sinistro|ERRO|Particular|1628.965132261363|0|15.0|1213.52|1219.41|0.0|267.78|987.56481891|987.56481891|2791.0959999999995|606.76|987.56481891|987.56481891|987.56481891|130.17|231|776|0|0.0|-0.1861981517321511|2 - Renov MAPFRE sem sinistro|70.161607918|206.3271274413|0.0|36.213461482|98.2591932|132.31305236|8.9897810012|48.543976513|149.88090691|7.9022440183|47.7645798|0|Sem Sinistro|Sem Sinistro|Sem Sinistro|Sem Sinistro|0|0|0|0|0|0|RNS=0|987.56481891|0.0378929022680531|2|1086.321300801|RS|0.6024860084286295|1.2222222222222223|1036.9430598555|938.1865779645|Anual|987.56481891|Demais|Masculino|1|03_40_60|Demais|Demais|p_10_35|Sem_Sinistro|AL_CE_RS|2_RenovPropria|2_RenovPropria_sem_sin|Demais|Demais|f_80_101|0|1|0|1|0|1|1|0|0|1|1|0|0|0|0|0|1|0|0|1|0|0|0|1|0|0|1|0|0|0|1|0.15|814.1654123860317|933.4148106945735|436.8544128985612|158.7728199593546|122.12481185790475|1336.17519998523|578.0335909220714|1058.4854663956974|0.7691795855812623|339.8826827974261|-0.745467293274361|-0.7015012626079113|(-1.0, 0.0]|1.07|0.87
776|873.38303158|0.5908780304103215|Otimização Mkp|Segmentacao|Otimização Mkp|Segmentacao|2019|2020|2.3|0.5|0.5|CresolSicoper|96200|219500146823100001|1|A|95749|0|227.79943443|1.0|0.0|-1051.5171038|29 - SUV|MAPFRE|CHEVROLET|Demais|Sem Sinistro|Elegivel_MP|Manter|Abaixo x1.8|Abaixo x1.8|Elegivel|03 - 40-<=060|05 - <=18432|1518.66289617538|3135.555438599505|Chevrolet Tracker|46|Sem Sinistro|-0.4091219695896785|-0.4091219695896785|96200.0|96200.0|5000.0|100000.0|100000.0|1366.79660658|2410.619908896627|005|5|22 - Pickup Pesada Pessoa Nacional|Flex|29 - SUV|Solteiro|100|12 - Reduzida|046|0005|NAO|Valor de Mercado|Faixa 09 - 1200-1249|10- 9 a 09.99|Faixa 06 - 120-139|0|Feminino|0|0|10300-CENTRO ORIENTAL RIO-GRANDENSE-CACHOEIRA DO SUL|1|PF|2 - Renov MAPFRE sem sinistro|ERRO|Particular|3135.555438599505|0|15.0|2570.18|1923.62|20.52|494.88|1518.6628962|1518.6628962|5911.413999999999|1285.09|1518.6628962|1518.6628962|1518.6628962|240.02|231|777|0|0.0|-0.4091219695896785|1 - Seguro Novo|63.418608989|492.743625962|7.5296088|33.196298608|181.5912672|69.324354045|8.9897810012|246.13013306|236.35317447|10.260318432|88.0729388|0|Sem Sinistro|Sem Sinistro|Sem Sinistro|Sem Sinistro|0|0|0|0|0|0|RNS=0|1518.6628962|0.0157865165925155|2|1670.52918582|RS|0.618375728770166|1.222222222222222|1594.59604101|1442.7297513899998|Anual|1518.6628962|Demais|Feminino|0|03_40_60|Demais|Demais|p_10_35|Sem_Sinistro|AL_CE_RS|1_SeguroNovo|2_RenovPropria_sem_sin|Demais|Demais|f_80_101|0|1|0|1|0|1|1|0|0|1|1|0|0|0|0|0|1|0|1|0|0|0|0|1|0|0|1|0|0|0|1|0.15|1127.6016355772529|1794.6963130829297|609.862852674061|242.2253127674999|169.14024533658792|2054.7508985586|793.9965255049985|1614.8354184499995|0.6982765071251545|479.1235237202995|-1.0001898490582763|-0.9406176063173813|(-1.5, -1.0]|1.06|0.63
777|2785.4915188|0.654970692631848|Otimização Mkp|Segmentacao|Otimização Mkp|Segmentacao|2023|2024|2.3|0.5|0.5|Banestes|279858|221200014233100001|1|B|32715|0|476.2429|1.0|0.0|-2041.041|29 - SUV|MAPFRE|DEMAIS|Demais|+6|Elegivel_MP|Manter|Abaixo x1.8|Abaixo x1.8|Elegivel|02 - 20-<=040|01 - < 00012|4570.9261509|5376.688804318827|HAVAL|56|10 ou +|-0.3450293073681519|-0.3|279858.0|279858.0|10000.0|300000.0|300000.0|4762.429|3778.890671783479|005|5|23 - Pickup Pesada Pessoa Importado|Triflex|29 - SUV|Casado|100|12 - Reduzida|056|0001|NAO|Valor de Mercado|Faixa 25 - Acima de 2000|06- 5 a 05.99|Faixa 10 - Acima de 200|0|Feminino|0|0|65900-VITORIA|1|PF|2 - Renov MAPFRE sem sinistro|ERRO|Particular|5376.688804318827|0|10.0|6803.47|6799.29|159.88|890.73|4762.429|4456.0734582|15647.981|3401.735|4762.429|4762.429|4762.429|301.96|231|778|0|0.0|-0.3|1 - Seguro Novo|84.155464623|1748.650814467|58.6663672|44.182965266|326.8444662|492.38132916|12.353142662|860.69291399|803.09094485|84.866955627|110.8012024|0|10 ou +|Sem Sinistro|Sem Sinistro|10 ou +|1|0|0|1|1|0|RNS=0|4762.429|0.0170173052047824|2|5238.6719|ES|0.6250114136867249|1.1|5000.550450000001|4524.30755|Anual|4762.429|Demais|Feminino|0|02_20_40|Demais|Demais|p_10_35|06_inf|AP_DF_ES_PA_PB_RN_SC|1_SeguroNovo|2_RenovPropria_sem_sin|Demais|Demais|f_80_101|0|1|0|1|0|1|1|0|0|1|0|1|0|0|0|0|1|0|1|0|0|0|1|0|0|0|1|0|0|1|0|0.1|977.3652787682868|1365.4755468841793|559.0559751089772|486.9713974969989|97.73652787682869|5857.78767|656.8697736950254|4869.713974969989|0.2007028100196193|422.6775063262845|-2.8377165882383713|-2.7201338502555097|(-3.5, -2.5]|1.02|0.72
778|1771.4500114|1.868730356183|Otimização Mkp|Segmentacao|Otimização Mkp|Segmentacao|2012|2012|2.3|0.5|0.5|CorretorMais|31812|223300145353100001|8|A|93235|0|445.0437|1.0|0.0|1318.648|03 - Hatchback|MAPFRE|CHEVROLET|Demais|+6|Elegivel_MP|Manter|Recusa x1.8|Recusa x1.8|Elegivel|04 - 60-<=080|04 - <=00144|3032.1104656|2054.843507188547|Chevrolet Agile|26|10 ou +|0.8687303561829998|0.8|31812.0|31812.0|5000.0|70000.0|70000.0|2772.2222400600003|1761.577312264012|005|5|10 - Passeio Nacional|Flex|03 - Hatchback|Casado|100|12 - Reduzida|027|0012|NAO|Valor de Mercado|Faixa 05 - 1000-1049|11- 10 a 10.99|Faixa 04 - 80-99|0|Masculino|0|0|59100-ITU E REGIAO|1|PF|2 - Renov MAPFRE sem sinistro|ERRO|Particular|2054.843507188547|0|15.0|1648.31|3898.63|153.77|498.81|2966.958|3080.2469334|3791.113|824.155|2966.958|2966.958|2966.958|124.7|231|779|0|0.0|0.8000000000000002|4 - Renov Congenere sem sinistro|178.43689473|840.03326759|56.4243638|31.292905734|183.0333414|480.74396457|8.9897810012|362.37682093|347.92267815|129.73376851|45.757418|0|Sem Sinistro|10 ou +|10 ou +|10 ou +|0|1|1|1|1|0|RNS=0|2966.958|0.0932653715579026|2|2966.958|SP|0.6487725865750492|1.0702453638550222|3115.3059000000003|2818.6101|Anual|2966.958|Demais|Masculino|1|04_60_80|Demais|Corretor_Mais|p_10_35|06_inf|Demais|3_RenovCongenere|2_RenovPropria_sem_sin|Demais|Demais|f_80_101|1|0|0|1|0|1|1|0|0|1|0|0|1|0|0|0|1|0|0|0|1|0|0|0|1|0|1|0|0|1|0|0.15|831.0479442271926|485.87116372119334|522.1690571026319|422.8974898791796|124.65719163407888|3409.8333552738004|503.17143485146715|2819.3165991945307|0.2947692871615129|309.91691540120223|-2.5138066509226955|-2.75463565394508|(-3.5, -2.5]|0.95|1.71
779|1785.3903263|1.929008763237519|Otimização Mkp|Segmentacao|Otimização Mkp|Segmentacao|2020|2020|2.3|0.5|0.5|CorretorMais|72459|223300145463100001|6|AB|33719|0|266.5152|1.0|0.0|1184.512|03 - Hatchback|MAPFRE|CHEVROLET|Demais|1 a 5|Elegivel_MP|Manter|Abaixo x1.8|Recusa x1.9|Elegivel|04 - 60-<=080|03 - <=00072|2784.5558111|2288.375227209915|Chevrolet Onix 1.4/Sedan|70|02 anos|0.929008763237519|0.7999999999999998|72459.0|72459.0|5000.0|80000.0|80000.0|2570.5507816800005|2113.3880616159904|005|5|10 - Passeio Nacional|Flex|03 - Hatchback|Casado|100|12 - Reduzida|070|0004|NAO|Valor de Mercado|Faixa 06 - 1050-1099|11- 10 a 10.99|Faixa 04 - 80-99|0|Feminino|0|0|59100-ITU E REGIAO|10|PF|2 - Renov MAPFRE sem sinistro|ERRO|Particular|2288.3752272099146|0|10.0|1480.64|3248.09|0.0|100.41|2665.152|2856.1675352|3405.472|740.32|2665.152|2665.152|2665.152|100.41|231|780|0|0.0|0.7999999999999999|3 - Renov MAPFRE com sinistro|55.682610293|1235.76656368|0.0|31.935293732|36.8444454|366.86680401|8.9897810012|639.33991856|314.21777943|282.20886569|36.8444454|0|Sem Sinistro|02 anos|10 ou +|02 anos|0|4|1|5|5|0|RNS=0|2665.152|0.0367815178238728|2|2665.152|SP|0.6390525205952645|1.0368019254839125|2798.4096|2531.8944|Anual|2665.152|Demais|Feminino|0|04_60_80|Demais|Corretor_Mais|p_10_35|01_05_anos|Demais|2_RenovPropria|2_RenovPropria_sem_sin|Demais|Demais|f_80_101|1|0|0|1|0|1|1|0|0|1|0|0|1|0|0|0|1|0|0|1|0|0|0|0|1|0|1|0|1|0|0|0.1|1102.4090856415228|627.2788101147476|756.3874537172067|260.2145907440544|110.24090856415228|3278.13696|601.631998661734|2602.145907440544|0.42365383220414654|354.5764312207428|-2.084903590450505|-2.1638060412805764|(-2.5, -2.0]|0.98|1.76
780|1219.9393543|1.6894987684503042|Otimização Mkp|Segmentacao|Otimização Mkp|Segmentacao|2008|2009|2.3|0.5|0.5|CorretorMais|31401|223600250423100001|10|AB|13410|0|195.15907124|1.0|0.0|796.4607123999999|29 - SUV|MAPFRE|FORD|Demais|+6|Elegivel_MP|Manter|Abaixo x1.8|Abaixo x1.8|Elegivel|03 - 40-<=060|03 - <=00072|1951.59071237876|1271.4019735226918|Ford Ecosport Antigo|64|09 anos|0.6894987684503042|0.6894987684503042|31401.0|31401.0|10000.0|100000.0|100000.0|1756.43164116|1230.1484933228958|005|5|10 - Passeio Nacional|Flex|29 - SUV|Divorciado|100|12 - Reduzida|064|0016|NAO|Valor de Mercado|Faixa 08 - 1150-1199|11- 10 a 10.99|Faixa 05 - 100-119|0|Masculino|0|0|42000-TATUI|2|PF|2 - Renov MAPFRE sem sinistro|ERRO|Particular|1271.4019735226918|0|10.0|1155.13|2281.78|0.0|506.62|1951.5907124|1951.5907124|2656.799|577.565|1951.5907124|1951.5907124|1951.5907124|119.95|231|781|0|0.0|0.6894987684503041|2 - Renov MAPFRE sem sinistro|133.82476788|454.782087938|0.0|33.196298608|185.8991428|366.19441846|12.353142662|157.84504826|226.94032837|69.996711308|44.014453|0|Sem Sinistro|10 ou +|09 anos|09 anos|0|2|1|3|3|0|RNS=0|1951.5907124|0.0621505911404095|2|2079.2340000000004|SP|0.6441276885727577|1.1837830469888435|2049.17024802|1854.01117678|Anual|1951.5907124|Demais|Masculino|1|03_40_60|Demais|Corretor_Mais|p_10_35|06_inf|Demais|2_RenovPropria|2_RenovPropria_sem_sin|Demais|Demais|f_80_101|1|0|0|1|0|1|1|0|0|1|0|0|1|0|0|0|1|0|0|1|0|0|0|1|0|0|1|0|0|1|0|0.1|365.08789997532824|218.8902122123448|231.17119644448496|192.66461557878506|36.50878999753282|2160.4109186268|230.0866661684258|1926.6461557878504|0.18949400691900029|133.62713021179877|-2.8645164894183406|-2.937054256830558|(-3.5, -2.5]|0.99|1.67
781|790.08669257|1.212659758879396|Otimização Mkp|Segmentacao|Otimização Mkp|Segmentacao|2010|2011|2.3|0.5|0.5|CorretorMais|28784|223600250593100001|10|AB|13410|0|223.70177104|1.0|0.0|245.18606899999983|03 - Hatchback|MAPFRE|VOLKSWAGEN|Demais|Sem Sinistro|Elegivel_MP|Manter|Abaixo x1.8|Abaixo x1.8|Elegivel|03 - 40-<=060|03 - <=00072|1398.1360689781|2189.148460140884|VW Fox 1.0|32|Sem Sinistro|0.2126597588793961|0.2126597588793961|28784.0|28784.0|5000.0|100000.0|100000.0|1258.3224621|2082.3966178701985|005|5|10 - Passeio Nacional|Flex|03 - Hatchback|Solteiro|100|12 - Reduzida|032|0014|NAO|Valor de Mercado|Faixa 05 - 1000-1049|15- 14 a 14.99|Faixa 03 - 60-79|0|Masculino|0|0|47800-SP-JARDIM PAULISTA|1|PF|2 - Renov MAPFRE sem sinistro|ERRO|Particular|2189.148460140884|0|16.0|1152.95|1563.59|0.0|24.17|1398.136069|1398.136069|2651.785|576.475|1398.136069|1398.136069|1398.136069|24.17|231|782|0|0.0|0.2126597588793962|4 - Renov Congenere sem sinistro|138.83325509|372.349064098|0.0|33.196298608|8.8689398|206.03054606|8.9897810012|59.539412408|133.47520774|179.33444395|8.8689398|0|Sem Sinistro|Sem Sinistro|Sem Sinistro|Sem Sinistro|0|0|0|0|0|0|RNS=0|1398.136069|0.0485733764938854|2|1537.9496759|SP|0.6154939084932184|1.2222222222222223|1468.04287245|1328.2292655499998|Anual|1398.136069|Demais|Masculino|1|03_40_60|Demais|Corretor_Mais|p_10_35|Sem_Sinistro|Demais|3_RenovCongenere|2_RenovPropria_sem_sin|Demais|Demais|f_80_101|1|0|0|1|0|1|1|0|0|1|0|0|1|0|0|0|1|0|0|0|1|0|0|1|0|0|1|0|0|0|1|0.16|845.4083675548187|669.6384934211763|458.88586884487177|232.89308173250947|135.265338808771|1891.678101357|586.9877591441704|1455.581760828184|0.5808044524230681|373.96297666335334|-1.4214079416820997|-1.3540511989477884|(-1.5, -1.0]|1.04|1.26
782|583.6386734|0.8551627451905657|Otimização Mkp|Segmentacao|Otimização Mkp|Segmentacao|2011|2012|2.3|0.5|0.5|Concessionarias|24773|226200015153100001|10|AB|72992|0|152.22709268999998|1.0|0.0|-171.88271540000005|03 - Hatchback|MAPFRE|FORD|Demais|Sem Sinistro|Elegivel_MP|Manter|Abaixo x1.8|Abaixo x1.8|Elegivel|02 - 20-<=040|03 - <=00072|1014.84728462654|1508.7943105999045|Ford Fiesta Hatch 1.0|56|Sem Sinistro|-0.1448372548094343|-0.1448372548094343|24773.0|24773.0|5000.0|100000.0|100000.0|913.36255614|1436.9970079207587|005|5|10 - Passeio Nacional|Flex|03 - Hatchback|Casado|100|12 - Reduzida|056|0013|SIM|Valor de Mercado|Faixa 04 - 950-999|14- 13 a 13.99|Faixa 03 - 60-79|0|Masculino|0|0|59300-PEDREIRA|3|PF|2 - Renov MAPFRE sem sinistro|ERRO|Particular|1508.7943105999043|0|15.0|1186.73|1248.3|152.46|389.5|1014.8472846|1014.8472846|2729.479|593.365|1014.8472846|1014.8472846|1014.8472846|102.96|231|783|0|0.0|-0.1448372548094343|2 - Renov MAPFRE sem sinistro|82.874904587|178.667130648|55.9436724|33.196298608|142.92313|120.86983003|8.9897810012|59.560323305|102.1732954|16.933511943|37.7801424|0|Sem Sinistro|Sem Sinistro|Sem Sinistro|Sem Sinistro|0|0|0|0|0|0|RNS=0|1014.8472846|0.0409658614055625|2|1116.33201306|SP|0.6361558327949185|1.222222222222222|1065.58964883|964.10492037|Anual|1014.8472846|Demais|Masculino|1|02_20_40|Demais|Demais|p_10_35|Sem_Sinistro|Demais|2_RenovPropria|2_RenovPropria_sem_sin|Demais|Demais|f_80_101|0|1|0|1|0|1|1|0|0|1|0|0|1|0|0|0|1|0|0|1|0|0|1|0|0|0|1|0|0|0|1|0.15|686.8928970798498|772.929094107871|380.12969345797416|158.19492641024956|103.03393456197747|1373.0883760638|477.0427137498265|1054.6328427349972|0.6513099812997658|293.9176352217337|-1.1825634240420084|-1.1340465812238527|(-1.5, -1.0]|1.04|0.89
783|1316.7632771|1.0176055563660604|Otimização Mkp|Segmentacao|Otimização Mkp|Segmentacao|2018|2019|2.3|0.5|0.5|CorretorMais|72787|227200177873100001|5|A|67566|0|210.64842059|1.0|0.0|36.444205899999815|03 - Hatchback|MAPFRE|TOYOTA|Demais|+6|Elegivel_MP|Manter|Abaixo x1.8|Abaixo x1.8|Elegivel|03 - 40-<=060|05 - <=18432|2106.4842058919103|2702.4204153057494|Toyota Yaris|44|09 anos|0.0176055563660604|0.0176055563660604|72787.0|72787.0|5000.0|100000.0|60000.0|1895.83578531|2283.782085075395|005|5|10 - Passeio Nacional|Flex|03 - Hatchback|Casado|100|11 - Normal|044|0006|NAO|Valor de Mercado|Faixa 03 - 900-949|10- 9 a 09.99|Faixa 05 - 100-119|0|Feminino|0|0|60100-BAIXADAS- REGIAO DOS LAGOS|2|PF|2 - Renov MAPFRE sem sinistro|ERRO|Particular|2702.420415305749|0|10.0|2070.04|3510.85|0.0|159.5|2106.4842059|2106.4842059|4761.092|1035.02|2106.4842059|2106.4842059|2106.4842059|159.5|231|784|0|0.0|0.0176055563660604|2 - Renov MAPFRE sem sinistro|107.06195193|870.3233780200001|0.0|33.196298608|58.52693|202.30157986|8.9897810012|130.12895161|363.16862373|377.02580268|58.52693|0|Sem Sinistro|Sem Sinistro|09 anos|09 anos|0|0|0|1|1|0|RNS=0|2106.4842059|0.0289403905353978|2|2317.13262649|RJ|0.6497655446070844|1.2222222222222223|2211.808416195|2001.159995605|Anual|2106.4842059|Demais|Feminino|0|03_40_60|Demais|Corretor_Mais|p_10_35|06_inf|RJ|2_RenovPropria|2_RenovPropria_sem_sin|Demais|Demais|f_80_101|1|0|0|1|0|1|1|0|0|1|0|0|0|0|0|1|1|0|0|1|0|0|0|1|0|0|1|0|0|1|0|0.1|1129.402406642515|1096.9922984162758|697.802541891015|213.11983331346096|112.9402406642515|2797.1342266823654|699.0336222003765|2131.1983331346096|0.5299377299068018|426.66990364119323|-1.6569122271497276|-1.6314839412251727|(-2.0, -1.5]|1.01|1.03
